1,3,000322,000347,qp,xa,
2,1,000348,000352,qp,zg,
3,4,000354,000406,qp,xa,
4,1,000412,000414,qp,jz,
5,1,000727,000729,qp,jz+xa,
6,1,000730,000732,qp,tj,
7,1,000820,000902,xa,zg,
8,1,000904,000907,xa,zg,
9,1,000929,000933,qp,tj,
10,1,001627,001628,xa,zy,
11,1,002147,002152,xa,jz,
12,1,002214,002219,xa,jz,
13,1,002226,002242,xa,jz,
14,1,002404,002439,xa,jz,
15,1,002517,002520,qp,zg,
16,1,002546,002547,qp,zg,
17,1,002714,002716,qp,zg,
18,1,003053,003100,xa,zy,
19,1,003125,003137,qp,zg,
20,1,003146,003157,qp,zg,
21,1,003200,003204,qp,zg,
22,1,003225,003302,xa,zy+jz,
23,1,003334,003340,xa,zy,
24,1,003429,003430,xa,zy+jz,
25,1,003447,003449,xa,zy,
26,1,003724,003727,qp,zg,
27,1,003731,003734,qp,zg,
28,1,003742,003744,qp,zg,
29,1,004101,004104,qp,laq,
30,1,004359,004427,xa,zy,
31,1,004603,004609,xa,jz,
32,1,004738,004739,xa,zy,
33,1,004818,004825,xa,zy,
34,1,004836,004837,xa,zy,
35,1,005709,005715,qp,zg,
36,1,005718,005722,qp,zg,
37,1,005926,005945,xa,jz,
38,1,010024,010052,xa,jz,
39,1,011423,011424,qp,yp,
40,1,011746,011748,qp,yp,
41,1,011755,011756,qp,yp,
42,1,011809,011814,qp,yp,
43,1,011939,012014,xa,zy,
44,1,013159,013200,xa,jz,
45,1,013728,013729,xa,zg,
46,1,014007,014008,xa,zy,
